Date,Radius,Location,Query,TotalResults
2/15/2016,25,"Los Angeles, CA",angular,400
2/15/2016,50,"Los Angeles, CA",angular,608
2/15/2016,25,"Los Angeles, CA",scala,175
2/15/2016,50,"Los Angeles, CA",scala,207
2/15/2016,25,"Los Angeles, CA",python,1475
2/15/2016,50,"Los Angeles, CA",python,1991
2/15/2016,25,"Los Angeles, CA",C++,917
2/15/2016,50,"Los Angeles, CA",C++,1462
2/15/2016,25,"Los Angeles, CA",java,1977
2/15/2016,50,"Los Angeles, CA",java,2908
2/15/2016,25,"Los Angeles, CA",machine learning,555
2/15/2016,50,"Los Angeles, CA",machine learning,865
2/15/2016,25,"Riverside, CA",C#,164
2/15/2016,50,"Riverside, CA",C#,1279
2/15/2016,25,"Riverside, CA",C# mvc,33
2/15/2016,50,"Riverside, CA",C# mvc,348
2/15/2016,25,"Riverside, CA",C# mvc angular,10
2/15/2016,50,"Riverside, CA",C# mvc angular,81
2/15/2016,25,"Riverside, CA",angular,25
2/15/2016,50,"Riverside, CA",angular,387
2/15/2016,25,"Riverside, CA",scala,3
2/15/2016,50,"Riverside, CA",scala,85
2/15/2016,25,"Riverside, CA",python,111
2/15/2016,50,"Riverside, CA",python,1105
2/15/2016,25,"Riverside, CA",C++,114
2/15/2016,50,"Riverside, CA",C++,959
2/15/2016,25,"Riverside, CA",java,176
2/15/2016,50,"Riverside, CA",java,1792
2/15/2016,25,"Riverside, CA",machine learning,120
2/15/2016,50,"Riverside, CA",machine learning,587
2/15/2016,25,"Research Triangle Park, NC",C#,568
2/15/2016,50,"Research Triangle Park, NC",C#,583
2/15/2016,25,"Research Triangle Park, NC",C# mvc,133
2/15/2016,50,"Research Triangle Park, NC",C# mvc,138
2/15/2016,25,"Research Triangle Park, NC",C# mvc angular,30
2/15/2016,50,"Research Triangle Park, NC",C# mvc angular,30
2/15/2016,25,"Research Triangle Park, NC",angular,195
2/15/2016,50,"Research Triangle Park, NC",angular,198
2/15/2016,25,"Research Triangle Park, NC",scala,24
2/15/2016,50,"Research Triangle Park, NC",scala,24
2/15/2016,25,"Research Triangle Park, NC",python,480
2/15/2016,50,"Research Triangle Park, NC",python,480
2/15/2016,25,"Research Triangle Park, NC",C++,323
2/15/2016,50,"Research Triangle Park, NC",C++,330
2/15/2016,25,"Research Triangle Park, NC",java,1089
2/15/2016,50,"Research Triangle Park, NC",java,1098
2/15/2016,25,"Research Triangle Park, NC",machine learning,149
2/15/2016,50,"Research Triangle Park, NC",machine learning,161
2/22/2016,25,"Columbia, MD",C#,867
2/22/2016,50,"Columbia, MD",C#,2633
2/22/2016,25,"Columbia, MD",C# mvc,172
2/22/2016,50,"Columbia, MD",C# mvc,558
2/22/2016,25,"Columbia, MD",C# mvc angular,40
2/22/2016,50,"Columbia, MD",C# mvc angular,108
2/22/2016,25,"Columbia, MD",angular,328
2/22/2016,50,"Columbia, MD",angular,1002
2/22/2016,25,"Columbia, MD",scala,81
2/22/2016,50,"Columbia, MD",scala,293
2/22/2016,25,"Columbia, MD",python,1402
2/22/2016,50,"Columbia, MD",python,3894
2/22/2016,25,"Columbia, MD",C++,1338
2/22/2016,50,"Columbia, MD",C++,3029
2/22/2016,25,"Columbia, MD",java,2952
2/22/2016,50,"Columbia, MD",java,8490
2/22/2016,25,"Columbia, MD",machine learning,225
2/22/2016,50,"Columbia, MD",machine learning,758
2/22/2016,25,"Washington, DC",C#,2137
2/22/2016,50,"Washington, DC",C#,2670
2/22/2016,25,"Washington, DC",C# mvc,452
2/22/2016,50,"Washington, DC",C# mvc,568
2/22/2016,25,"Washington, DC",C# mvc angular,76
2/22/2016,50,"Washington, DC",C# mvc angular,115
2/22/2016,25,"Washington, DC",angular,855
2/22/2016,50,"Washington, DC",angular,1013
2/22/2016,25,"Washington, DC",scala,268
2/22/2016,50,"Washington, DC",scala,294
2/22/2016,25,"Washington, DC",python,3255
2/22/2016,50,"Washington, DC",python,3884
2/22/2016,25,"Washington, DC",C++,2385
2/22/2016,50,"Washington, DC",C++,3016
2/22/2016,25,"Washington, DC",java,7128
2/22/2016,50,"Washington, DC",java,8467
2/22/2016,25,"Washington, DC",machine learning,601
2/22/2016,50,"Washington, DC",machine learning,747
2/22/2016,25,"Baltimore, MD",C#,567
2/22/2016,50,"Baltimore, MD",C#,2463
2/22/2016,25,"Baltimore, MD",C# mvc,110
2/22/2016,50,"Baltimore, MD",C# mvc,525
2/22/2016,25,"Baltimore, MD",C# mvc angular,31
2/22/2016,50,"Baltimore, MD",C# mvc angular,101
2/22/2016,25,"Baltimore, MD",angular,208
2/22/2016,50,"Baltimore, MD",angular,974
2/22/2016,25,"Baltimore, MD",scala,62
2/22/2016,50,"Baltimore, MD",scala,275
2/22/2016,25,"Baltimore, MD",python,1018
2/22/2016,50,"Baltimore, MD",python,3627
2/22/2016,25,"Baltimore, MD",C++,1051
2/22/2016,50,"Baltimore, MD",C++,2785
2/22/2016,25,"Baltimore, MD",java,1996
2/22/2016,50,"Baltimore, MD",java,7977
2/22/2016,25,"Baltimore, MD",machine learning,163
2/22/2016,50,"Baltimore, MD",machine learning,701
2/22/2016,25,"San Jose, CA",C#,935
2/22/2016,50,"San Jose, CA",C#,1774
2/22/2016,25,"San Jose, CA",C# mvc,87
2/22/2016,50,"San Jose, CA",C# mvc,208
2/22/2016,25,"San Jose, CA",C# mvc angular,23
2/22/2016,50,"San Jose, CA",C# mvc angular,61
2/22/2016,25,"San Jose, CA",angular,817
2/22/2016,50,"San Jose, CA",angular,1576
2/22/2016,25,"San Jose, CA",scala,537
2/22/2016,50,"San Jose, CA",scala,1114
2/22/2016,25,"San Jose, CA",python,5127
2/22/2016,50,"San Jose, CA",python,8698
2/22/2016,25,"San Jose, CA",C++,3645
2/22/2016,50,"San Jose, CA",C++,5317
2/22/2016,25,"San Jose, CA",java,6292
2/22/2016,50,"San Jose, CA",java,10914
2/22/2016,25,"San Jose, CA",machine learning,1312
2/22/2016,50,"San Jose, CA",machine learning,2476
2/22/2016,25,"Oklahoma City, OK",C#,114
2/22/2016,50,"Oklahoma City, OK",C#,117
2/22/2016,25,"Oklahoma City, OK",C# mvc,31
2/22/2016,50,"Oklahoma City, OK",C# mvc,31
2/22/2016,25,"Oklahoma City, OK",C# mvc angular,4
2/22/2016,50,"Oklahoma City, OK",C# mvc angular,4
2/22/2016,25,"Oklahoma City, OK",angular,16
2/22/2016,50,"Oklahoma City, OK",angular,16
2/22/2016,25,"Oklahoma City, OK",scala,10
2/22/2016,50,"Oklahoma City, OK",scala,10
2/22/2016,25,"Oklahoma City, OK",python,46
2/22/2016,50,"Oklahoma City, OK",python,49
2/22/2016,25,"Oklahoma City, OK",C++,65
2/22/2016,50,"Oklahoma City, OK",C++,68
2/22/2016,25,"Oklahoma City, OK",java,123
2/22/2016,50,"Oklahoma City, OK",java,126
2/22/2016,25,"Oklahoma City, OK",machine learning,46
2/22/2016,50,"Oklahoma City, OK",machine learning,47
2/22/2016,25,"Salt Lake City, UT",C#,288
2/22/2016,50,"Salt Lake City, UT",C#,415
2/22/2016,25,"Salt Lake City, UT",C# mvc,80
2/22/2016,50,"Salt Lake City, UT",C# mvc,108
2/22/2016,25,"Salt Lake City, UT",C# mvc angular,20
2/22/2016,50,"Salt Lake City, UT",C# mvc angular,30
2/22/2016,25,"Salt Lake City, UT",angular,88
2/22/2016,50,"Salt Lake City, UT",angular,134
2/22/2016,25,"Salt Lake City, UT",scala,21
2/22/2016,50,"Salt Lake City, UT",scala,34
2/22/2016,25,"Salt Lake City, UT",python,185
2/22/2016,50,"Salt Lake City, UT",python,284
2/22/2016,25,"Salt Lake City, UT",C++,139
2/22/2016,50,"Salt Lake City, UT",C++,235
2/22/2016,25,"Salt Lake City, UT",java,431
2/22/2016,50,"Salt Lake City, UT",java,592
2/22/2016,25,"Salt Lake City, UT",machine learning,88
2/22/2016,50,"Salt Lake City, UT",machine learning,117
2/22/2016,25,"Raleigh, NC",C#,534
2/22/2016,50,"Raleigh, NC",C#,567
2/22/2016,25,"Raleigh, NC",C# mvc,131
2/22/2016,50,"Raleigh, NC",C# mvc,133
2/22/2016,25,"Raleigh, NC",C# mvc angular,26
2/22/2016,50,"Raleigh, NC",C# mvc angular,26
2/22/2016,25,"Raleigh, NC",angular,193
2/22/2016,50,"Raleigh, NC",angular,196
2/22/2016,25,"Raleigh, NC",scala,28
2/22/2016,50,"Raleigh, NC",scala,29
2/22/2016,25,"Raleigh, NC",python,474
2/22/2016,50,"Raleigh, NC",python,495
2/22/2016,25,"Raleigh, NC",C++,330
2/22/2016,50,"Raleigh, NC",C++,346
2/22/2016,25,"Raleigh, NC",java,1159
2/22/2016,50,"Raleigh, NC",java,1194
2/22/2016,25,"Raleigh, NC",machine learning,125
2/22/2016,50,"Raleigh, NC",machine learning,164
2/22/2016,25,"St. Paul, MN",C#,546
2/22/2016,50,"St. Paul, MN",C#,560
2/22/2016,25,"St. Paul, MN",C# mvc,133
2/22/2016,50,"St. Paul, MN",C# mvc,137
2/22/2016,25,"St. Paul, MN",C# mvc angular,30
2/22/2016,50,"St. Paul, MN",C# mvc angular,30
2/22/2016,25,"St. Paul, MN",angular,205
2/22/2016,50,"St. Paul, MN",angular,207
2/22/2016,25,"St. Paul, MN",scala,49
2/22/2016,50,"St. Paul, MN",scala,49
2/22/2016,25,"St. Paul, MN",python,344
2/22/2016,50,"St. Paul, MN",python,347
2/22/2016,25,"St. Paul, MN",C++,368
2/22/2016,50,"St. Paul, MN",C++,377
2/22/2016,25,"St. Paul, MN",java,1185
2/22/2016,50,"St. Paul, MN",java,1194
2/22/2016,25,"St. Paul, MN",machine learning,162
2/22/2016,50,"St. Paul, MN",machine learning,175
2/22/2016,25,"Seattle, WA",C#,2134
2/22/2016,50,"Seattle, WA",C#,2205
2/22/2016,25,"Seattle, WA",C# mvc,268
2/22/2016,50,"Seattle, WA",C# mvc,293
2/22/2016,25,"Seattle, WA",C# mvc angular,49
2/22/2016,50,"Seattle, WA",C# mvc angular,52
2/22/2016,25,"Seattle, WA",angular,368
2/22/2016,50,"Seattle, WA",angular,373
2/22/2016,25,"Seattle, WA",scala,200
2/22/2016,50,"Seattle, WA",scala,200
2/22/2016,25,"Seattle, WA",python,1771
2/22/2016,50,"Seattle, WA",python,1785
2/22/2016,25,"Seattle, WA",C++,1854
2/22/2016,50,"Seattle, WA",C++,1880
2/22/2016,25,"Seattle, WA",java,2890
2/22/2016,50,"Seattle, WA",java,2928
2/22/2016,25,"Seattle, WA",machine learning,847
2/22/2016,50,"Seattle, WA",machine learning,886
2/22/2016,25,"Denver, CO",C#,590
2/22/2016,50,"Denver, CO",C#,626
2/22/2016,25,"Denver, CO",C# mvc,141
2/22/2016,50,"Denver, CO",C# mvc,146
2/22/2016,25,"Denver, CO",C# mvc angular,18
2/22/2016,50,"Denver, CO",C# mvc angular,18
2/22/2016,25,"Denver, CO",angular,248
2/22/2016,50,"Denver, CO",angular,266
2/22/2016,25,"Denver, CO",scala,93
2/22/2016,50,"Denver, CO",scala,96
2/22/2016,25,"Denver, CO",python,751
2/22/2016,50,"Denver, CO",python,802
2/22/2016,25,"Denver, CO",C++,486
2/22/2016,50,"Denver, CO",C++,544
2/22/2016,25,"Denver, CO",java,1358
2/22/2016,50,"Denver, CO",java,1417
2/22/2016,25,"Denver, CO",machine learning,185
2/22/2016,50,"Denver, CO",machine learning,209
2/22/2016,25,"Austin, TX",C#,610
2/22/2016,50,"Austin, TX",C#,620
2/22/2016,25,"Austin, TX",C# mvc,161
2/22/2016,50,"Austin, TX",C# mvc,161
2/22/2016,25,"Austin, TX",C# mvc angular,21
2/22/2016,50,"Austin, TX",C# mvc angular,21
2/22/2016,25,"Austin, TX",angular,202
2/22/2016,50,"Austin, TX",angular,206
2/22/2016,25,"Austin, TX",scala,79
2/22/2016,50,"Austin, TX",scala,80
2/22/2016,25,"Austin, TX",python,842
2/22/2016,50,"Austin, TX",python,847
2/22/2016,25,"Austin, TX",C++,567
2/22/2016,50,"Austin, TX",C++,573
2/22/2016,25,"Austin, TX",java,1264
2/22/2016,50,"Austin, TX",java,1272
2/22/2016,25,"Austin, TX",machine learning,230
2/22/2016,50,"Austin, TX",machine learning,236
2/22/2016,25,"Hartford, CT",C#,180
2/22/2016,50,"Hartford, CT",C#,277
2/22/2016,25,"Hartford, CT",C# mvc,50
2/22/2016,50,"Hartford, CT",C# mvc,76
2/22/2016,25,"Hartford, CT",C# mvc angular,9
2/22/2016,50,"Hartford, CT",C# mvc angular,17
2/22/2016,25,"Hartford, CT",angular,44
2/22/2016,50,"Hartford, CT",angular,75
2/22/2016,25,"Hartford, CT",scala,15
2/22/2016,50,"Hartford, CT",scala,17
2/22/2016,25,"Hartford, CT",python,140
2/22/2016,50,"Hartford, CT",python,184
2/22/2016,25,"Hartford, CT",C++,73
2/22/2016,50,"Hartford, CT",C++,152
2/22/2016,25,"Hartford, CT",java,342
2/22/2016,50,"Hartford, CT",java,496
2/22/2016,25,"Hartford, CT",machine learning,69
2/22/2016,50,"Hartford, CT",machine learning,102
2/22/2016,25,"Boston, MA",C#,1502
2/22/2016,50,"Boston, MA",C#,1691
2/22/2016,25,"Boston, MA",C# mvc,359
2/22/2016,50,"Boston, MA",C# mvc,397
2/22/2016,25,"Boston, MA",C# mvc angular,70
2/22/2016,50,"Boston, MA",C# mvc angular,76
2/22/2016,25,"Boston, MA",angular,630
2/22/2016,50,"Boston, MA",angular,710
2/22/2016,25,"Boston, MA",scala,259
2/22/2016,50,"Boston, MA",scala,275
2/22/2016,25,"Boston, MA",python,2349
2/22/2016,50,"Boston, MA",python,2568
2/22/2016,25,"Boston, MA",C++,1860
2/22/2016,50,"Boston, MA",C++,2171
2/22/2016,25,"Boston, MA",java,3749
2/22/2016,50,"Boston, MA",java,4192
2/22/2016,25,"Boston, MA",machine learning,726
2/22/2016,50,"Boston, MA",machine learning,795
2/22/2016,25,"San Francisco, CA",C#,917
2/22/2016,50,"San Francisco, CA",C#,1809
2/22/2016,25,"San Francisco, CA",C# mvc,125
2/22/2016,50,"San Francisco, CA",C# mvc,209
2/22/2016,25,"San Francisco, CA",C# mvc angular,38
2/22/2016,50,"San Francisco, CA",C# mvc angular,61
2/22/2016,25,"San Francisco, CA",angular,835
2/22/2016,50,"San Francisco, CA",angular,1577
2/22/2016,25,"San Francisco, CA",scala,639
2/22/2016,50,"San Francisco, CA",scala,1113
2/22/2016,25,"San Francisco, CA",python,4023
2/22/2016,50,"San Francisco, CA",python,8728
2/22/2016,25,"San Francisco, CA",C++,1912
2/22/2016,50,"San Francisco, CA",C++,5350
2/22/2016,25,"San Francisco, CA",java,5226
2/22/2016,50,"San Francisco, CA",java,10967
2/22/2016,25,"San Francisco, CA",machine learning,1293
2/22/2016,50,"San Francisco, CA",machine learning,2503
2/22/2016,25,"Columbus, OH",C#,362
2/22/2016,50,"Columbus, OH",C#,376
2/22/2016,25,"Columbus, OH",C# mvc,114
2/22/2016,50,"Columbus, OH",C# mvc,116
2/22/2016,25,"Columbus, OH",C# mvc angular,5
2/22/2016,50,"Columbus, OH",C# mvc angular,5
2/22/2016,25,"Columbus, OH",angular,78
2/22/2016,50,"Columbus, OH",angular,79
2/22/2016,25,"Columbus, OH",scala,16
2/22/2016,50,"Columbus, OH",scala,16
2/22/2016,25,"Columbus, OH",python,176
2/22/2016,50,"Columbus, OH",python,177
2/22/2016,25,"Columbus, OH",C++,159
2/22/2016,50,"Columbus, OH",C++,166
2/22/2016,25,"Columbus, OH",java,652
2/22/2016,50,"Columbus, OH",java,662
2/22/2016,25,"Columbus, OH",machine learning,56
2/22/2016,50,"Columbus, OH",machine learning,57
2/22/2016,25,"Richmond, VA",C#,199
2/22/2016,50,"Richmond, VA",C#,209
2/22/2016,25,"Richmond, VA",C# mvc,61
2/22/2016,50,"Richmond, VA",C# mvc,63
2/22/2016,25,"Richmond, VA",C# mvc angular,5
2/22/2016,50,"Richmond, VA",C# mvc angular,6
2/22/2016,25,"Richmond, VA",angular,64
2/22/2016,50,"Richmond, VA",angular,66
2/22/2016,25,"Richmond, VA",scala,14
2/22/2016,50,"Richmond, VA",scala,14
2/22/2016,25,"Richmond, VA",python,120
2/22/2016,50,"Richmond, VA",python,132
2/22/2016,25,"Richmond, VA",C++,54
2/22/2016,50,"Richmond, VA",C++,58
2/22/2016,25,"Richmond, VA",java,336
2/22/2016,50,"Richmond, VA",java,350
2/22/2016,25,"Richmond, VA",machine learning,47
2/22/2016,50,"Richmond, VA",machine learning,58
2/22/2016,25,"Phoenix, AZ",C#,506
2/22/2016,50,"Phoenix, AZ",C#,506
2/22/2016,25,"Phoenix, AZ",C# mvc,123
2/22/2016,50,"Phoenix, AZ",C# mvc,123
2/22/2016,25,"Phoenix, AZ",C# mvc angular,25
2/22/2016,50,"Phoenix, AZ",C# mvc angular,25
2/22/2016,25,"Phoenix, AZ",angular,148
2/22/2016,50,"Phoenix, AZ",angular,148
2/22/2016,25,"Phoenix, AZ",scala,23
2/22/2016,50,"Phoenix, AZ",scala,23
2/22/2016,25,"Phoenix, AZ",python,361
2/22/2016,50,"Phoenix, AZ",python,361
2/22/2016,25,"Phoenix, AZ",C++,290
2/22/2016,50,"Phoenix, AZ",C++,290
2/22/2016,25,"Phoenix, AZ",java,964
2/22/2016,50,"Phoenix, AZ",java,967
2/22/2016,25,"Phoenix, AZ",machine learning,174
2/22/2016,50,"Phoenix, AZ",machine learning,177
2/22/2016,25,"Birmingham, AL",C#,69
2/22/2016,50,"Birmingham, AL",C#,70
2/22/2016,25,"Birmingham, AL",C# mvc,22
2/22/2016,50,"Birmingham, AL",C# mvc,22
2/22/2016,25,"Birmingham, AL",C# mvc angular,6
2/22/2016,50,"Birmingham, AL",C# mvc angular,6
2/22/2016,25,"Birmingham, AL",angular,23
2/22/2016,50,"Birmingham, AL",angular,23
2/22/2016,25,"Birmingham, AL",scala,3
2/22/2016,50,"Birmingham, AL",scala,3
2/22/2016,25,"Birmingham, AL",python,26
2/22/2016,50,"Birmingham, AL",python,36
2/22/2016,25,"Birmingham, AL",C++,17
2/22/2016,50,"Birmingham, AL",C++,26
2/22/2016,25,"Birmingham, AL",java,86
2/22/2016,50,"Birmingham, AL",java,94
2/22/2016,25,"Birmingham, AL",machine learning,24
2/22/2016,50,"Birmingham, AL",machine learning,33
2/22/2016,25,"Kansas City, MO",C#,297
2/22/2016,50,"Kansas City, MO",C#,304
2/22/2016,25,"Kansas City, MO",C# mvc,96
2/22/2016,50,"Kansas City, MO",C# mvc,97
2/22/2016,25,"Kansas City, MO",C# mvc angular,19
2/22/2016,50,"Kansas City, MO",C# mvc angular,19
2/22/2016,25,"Kansas City, MO",angular,113
2/22/2016,50,"Kansas City, MO",angular,114
2/22/2016,25,"Kansas City, MO",scala,11
2/22/2016,50,"Kansas City, MO",scala,11
2/22/2016,25,"Kansas City, MO",python,143
2/22/2016,50,"Kansas City, MO",python,156
2/22/2016,25,"Kansas City, MO",C++,124
2/22/2016,50,"Kansas City, MO",C++,130
2/22/2016,25,"Kansas City, MO",java,391
2/22/2016,50,"Kansas City, MO",java,408
2/22/2016,25,"Kansas City, MO",machine learning,62
2/22/2016,50,"Kansas City, MO",machine learning,71
2/22/2016,25,"Houston, TX",C#,510
2/22/2016,50,"Houston, TX",C#,545
2/22/2016,25,"Houston, TX",C# mvc,131
2/22/2016,50,"Houston, TX",C# mvc,138
2/22/2016,25,"Houston, TX",C# mvc angular,40
2/22/2016,50,"Houston, TX",C# mvc angular,41
2/22/2016,25,"Houston, TX",angular,108
2/22/2016,50,"Houston, TX",angular,110
2/22/2016,25,"Houston, TX",scala,21
2/22/2016,50,"Houston, TX",scala,21
2/22/2016,25,"Houston, TX",python,275
2/22/2016,50,"Houston, TX",python,288
2/22/2016,25,"Houston, TX",C++,300
2/22/2016,50,"Houston, TX",C++,310
2/22/2016,25,"Houston, TX",java,613
2/22/2016,50,"Houston, TX",java,640
2/22/2016,25,"Houston, TX",machine learning,141
2/22/2016,50,"Houston, TX",machine learning,152
2/22/2016,25,"Jacksonville, FL",C#,112
2/22/2016,50,"Jacksonville, FL",C#,113
2/22/2016,25,"Jacksonville, FL",C# mvc,43
2/22/2016,50,"Jacksonville, FL",C# mvc,43
2/22/2016,25,"Jacksonville, FL",C# mvc angular,4
2/22/2016,50,"Jacksonville, FL",C# mvc angular,4
2/22/2016,25,"Jacksonville, FL",angular,30
2/22/2016,50,"Jacksonville, FL",angular,31
2/22/2016,25,"Jacksonville, FL",scala,0
2/22/2016,50,"Jacksonville, FL",scala,0
2/22/2016,25,"Jacksonville, FL",python,35
2/22/2016,50,"Jacksonville, FL",python,36
2/22/2016,25,"Jacksonville, FL",C++,35
2/22/2016,50,"Jacksonville, FL",C++,42
2/22/2016,25,"Jacksonville, FL",java,165
2/22/2016,50,"Jacksonville, FL",java,168
2/22/2016,25,"Jacksonville, FL",machine learning,33
2/22/2016,50,"Jacksonville, FL",machine learning,34
2/22/2016,25,"Orlando, FL",C#,198
2/22/2016,50,"Orlando, FL",C#,217
2/22/2016,25,"Orlando, FL",C# mvc,50
2/22/2016,50,"Orlando, FL",C# mvc,55
2/22/2016,25,"Orlando, FL",C# mvc angular,5
2/22/2016,50,"Orlando, FL",C# mvc angular,7
2/22/2016,25,"Orlando, FL",angular,52
2/22/2016,50,"Orlando, FL",angular,56
2/22/2016,25,"Orlando, FL",scala,8
2/22/2016,50,"Orlando, FL",scala,8
2/22/2016,25,"Orlando, FL",python,129
2/22/2016,50,"Orlando, FL",python,145
2/22/2016,25,"Orlando, FL",C++,209
2/22/2016,50,"Orlando, FL",C++,247
2/22/2016,25,"Orlando, FL",java,376
2/22/2016,50,"Orlando, FL",java,406
2/22/2016,25,"Orlando, FL",machine learning,72
2/22/2016,50,"Orlando, FL",machine learning,101
2/22/2016,25,"Dallas, TX",C#,1231
2/22/2016,50,"Dallas, TX",C#,1432
2/22/2016,25,"Dallas, TX",C# mvc,505
2/22/2016,50,"Dallas, TX",C# mvc,575
2/22/2016,25,"Dallas, TX",C# mvc angular,119
2/22/2016,50,"Dallas, TX",C# mvc angular,136
2/22/2016,25,"Dallas, TX",angular,467
2/22/2016,50,"Dallas, TX",angular,521
2/22/2016,25,"Dallas, TX",scala,126
2/22/2016,50,"Dallas, TX",scala,128
2/22/2016,25,"Dallas, TX",python,771
2/22/2016,50,"Dallas, TX",python,837
2/22/2016,25,"Dallas, TX",C++,659
2/22/2016,50,"Dallas, TX",C++,783
2/22/2016,25,"Dallas, TX",java,2401
2/22/2016,50,"Dallas, TX",java,2741
2/22/2016,25,"Dallas, TX",machine learning,318
2/22/2016,50,"Dallas, TX",machine learning,387
2/22/2016,25,"Charlotte, NC",C#,331
2/22/2016,50,"Charlotte, NC",C#,340
2/22/2016,25,"Charlotte, NC",C# mvc,104
2/22/2016,50,"Charlotte, NC",C# mvc,104
2/22/2016,25,"Charlotte, NC",C# mvc angular,13
2/22/2016,50,"Charlotte, NC",C# mvc angular,13
2/22/2016,25,"Charlotte, NC",angular,165
2/22/2016,50,"Charlotte, NC",angular,165
2/22/2016,25,"Charlotte, NC",scala,21
2/22/2016,50,"Charlotte, NC",scala,21
2/22/2016,25,"Charlotte, NC",python,178
2/22/2016,50,"Charlotte, NC",python,178
2/22/2016,25,"Charlotte, NC",C++,129
2/22/2016,50,"Charlotte, NC",C++,130
2/22/2016,25,"Charlotte, NC",java,800
2/22/2016,50,"Charlotte, NC",java,804
2/22/2016,25,"Charlotte, NC",machine learning,63
2/22/2016,50,"Charlotte, NC",machine learning,77
2/22/2016,25,"Indianapolis, IN",C#,242
2/22/2016,50,"Indianapolis, IN",C#,262
2/22/2016,25,"Indianapolis, IN",C# mvc,40
2/22/2016,50,"Indianapolis, IN",C# mvc,41
2/22/2016,25,"Indianapolis, IN",C# mvc angular,4
2/22/2016,50,"Indianapolis, IN",C# mvc angular,4
2/22/2016,25,"Indianapolis, IN",angular,48
2/22/2016,50,"Indianapolis, IN",angular,51
2/22/2016,25,"Indianapolis, IN",scala,16
2/22/2016,50,"Indianapolis, IN",scala,16
2/22/2016,25,"Indianapolis, IN",python,78
2/22/2016,50,"Indianapolis, IN",python,86
2/22/2016,25,"Indianapolis, IN",C++,44
2/22/2016,50,"Indianapolis, IN",C++,55
2/22/2016,25,"Indianapolis, IN",java,324
2/22/2016,50,"Indianapolis, IN",java,349
2/22/2016,25,"Indianapolis, IN",machine learning,46
2/22/2016,50,"Indianapolis, IN",machine learning,61
2/22/2016,25,"San Antonio, TX",C#,176
2/22/2016,50,"San Antonio, TX",C#,183
2/22/2016,25,"San Antonio, TX",C# mvc,43
2/22/2016,50,"San Antonio, TX",C# mvc,43
2/22/2016,25,"San Antonio, TX",C# mvc angular,5
2/22/2016,50,"San Antonio, TX",C# mvc angular,5
2/22/2016,25,"San Antonio, TX",angular,44
2/22/2016,50,"San Antonio, TX",angular,47
2/22/2016,25,"San Antonio, TX",scala,9
2/22/2016,50,"San Antonio, TX",scala,10
2/22/2016,25,"San Antonio, TX",python,213
2/22/2016,50,"San Antonio, TX",python,214
2/22/2016,25,"San Antonio, TX",C++,131
2/22/2016,50,"San Antonio, TX",C++,135
2/22/2016,25,"San Antonio, TX",java,348
2/22/2016,50,"San Antonio, TX",java,351
2/22/2016,25,"San Antonio, TX",machine learning,41
2/22/2016,50,"San Antonio, TX",machine learning,48
2/22/2016,25,"Cleveland, OH",C#,372
2/22/2016,50,"Cleveland, OH",C#,437
2/22/2016,25,"Cleveland, OH",C# mvc,74
2/22/2016,50,"Cleveland, OH",C# mvc,88
2/22/2016,25,"Cleveland, OH",C# mvc angular,3
2/22/2016,50,"Cleveland, OH",C# mvc angular,4
2/22/2016,25,"Cleveland, OH",angular,41
2/22/2016,50,"Cleveland, OH",angular,45
2/22/2016,25,"Cleveland, OH",scala,0
2/22/2016,50,"Cleveland, OH",scala,0
2/22/2016,25,"Cleveland, OH",python,126
2/22/2016,50,"Cleveland, OH",python,149
2/22/2016,25,"Cleveland, OH",C++,168
2/22/2016,50,"Cleveland, OH",C++,198
2/22/2016,25,"Cleveland, OH",java,415
2/22/2016,50,"Cleveland, OH",java,489
2/22/2016,25,"Cleveland, OH",machine learning,60
2/22/2016,50,"Cleveland, OH",machine learning,88
2/22/2016,25,"Milwaukee, WI",C#,216
2/22/2016,50,"Milwaukee, WI",C#,256
2/22/2016,25,"Milwaukee, WI",C# mvc,52
2/22/2016,50,"Milwaukee, WI",C# mvc,70
